creative_id,campaign_id,advertiser_name,app_name,vertical,format,creative_status,fatigue_day,total_days_active,total_spend_usd,total_impressions,total_clicks,total_conversions,total_revenue_usd,overall_ctr,overall_cvr,overall_ipm,overall_roas,first_7d_ctr,last_7d_ctr,ctr_decay_pct,first_7d_cvr,last_7d_cvr,cvr_decay_pct,peak_rolling_ctr_5,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file,peak_day_impressions,first_7d_impressions,first_7d_clicks,first_7d_conversions,last_7d_impressions,last_7d_clicks,last_7d_conversions,perf_score
500248,20041,MoonScreen,MoonScreen Stream,entertainment,rewarded_video,stable,,39,19784.37,3059693,22100,2597,59152.41,0.007222946877350114,0.11751131221719457,0.8487779656324997,2.9898556284582227,0.01201064520072598,0.003528608577587199,-0.7062099064108636,0.11948011274663325,0.11413043478260869,-0.044774631033107304,0.01268386075366801,360,640,fr,2026-01-29,drama,new season,Watch now,Watch what’s trending,Cancel anytime,black,excited,10,0.414,41,0.72,0.757,0.356,0.597,0.862,3,2,0,0,0,1,assets/creative_500248.png,115430,531695,6386,763,521452,1840,210,0.7793209876543209
500249,20041,MoonScreen,MoonScreen Stream,entertainment,native,stable,,45,23574.7,5478102,24191,2374,51257.71,0.00441594552273762,0.09813567029060394,0.4333617738406477,2.1742677531421397,0.008577957186032648,0.0017665424584792282,-0.7940602383332408,0.10322056283653358,0.0874751491053678,-0.1525414442478984,0.008856393405895861,320,320,en,2026-01-23,ugc,trending,Shop now,A new season drops,New hits every week,black,trustworthy,0,0.092,37,0.722,0.592,0.349,0.628,0.684,2,2,0,0,0,1,assets/creative_500249.png,239055,1147476,9843,1016,854211,1509,132,0.4469135802469136
500250,20041,MoonScreen,MoonScreen Stream,entertainment,interstitial,stable,,47,24383.34,4557023,23232,2142,47963.04,0.005098065118389791,0.0922004132231405,0.4700437105540174,1.9670414307473874,0.009646320517651782,0.0017663003055010545,-0.8168938817377149,0.09148017275225756,0.10460992907801418,0.1435257054150305,0.009822645141665821,360,640,fr,2026-01-21,celebrity,watch now,Book now,Stream the hype,New hits every week,lime,excited,0,0.074,30,0.811,0.504,0.306,0.763,0.642,2,0,0,0,0,1,assets/creative_500250.png,201278,1056154,10188,932,638623,1128,118,0.4969135802469136
500251,20041,MoonScreen,MoonScreen Stream,entertainment,native,underperformer,,53,39971.66,9319963,31968,3002,67328.65000000001,0.003430056535632169,0.0939064064064064,0.32210428303202493,1.684409654240029,0.005103952468675984,0.0017877320419693301,-0.6497357581323469,0.09805549486563252,0.09104589917231001,-0.07148600599005595,0.006438844627917925,320,320,fr,2026-01-15,destination,new season,Start now,A new season drops,Start free today,orange,premium,0,0.459,20,0.668,0.369,0.236,0.418,0.68,3,1,0,0,0,1,assets/creative_500251.png,920149,4483780,22885,2244,743400,1329,121,0.21141975308641978
500252,20042,NeonArena,NeonArena Arena,gaming,playable,fatigued,10,36,22145.97,5333233,39889,7543,42041.17,0.0074793282048618535,0.18909975181127628,1.4143391072544553,1.8983666102681434,0.01661535312529317,0.0017408620800411125,-0.8952256947587206,0.192434041679499,0.18880688806888068,-0.01884881478849465,0.017417367989160513,360,640,pt,2026-01-16,competitive,challenge,Install now,Beat your rivals,Free rewards for new players,lime,excited,30,0.416,86,0.619,0.47,0.454,0.545,0.738,0,0,0,1,1,0,assets/creative_500252.png,204528,1172530,19482,3749,934020,1626,307,0.7191358024691358
500253,20042,NeonArena,NeonArena Arena,gaming,native,stable,,43,34339.38,13972108,64245,10972,61460.74,0.004598089279012158,0.1707837185773212,0.78527878542021,1.7898034268527854,0.010136502105609999,0.0018498489122799192,-0.8175061877354981,0.173178854542896,0.15641952983725135,-0.0967746596423722,0.012733797576227784,320,320,es,2026-01-09,competitive,free rewards,Install now,Beat your rivals,No ads in first week,lime,urgent,0,0.299,39,0.669,0.475,0.422,0.827,0.698,3,3,0,1,1,0,assets/creative_500253.png,805947,4206382,42638,7384,1793660,3318,519,0.5030864197530864
500254,20042,NeonArena,NeonArena Arena,gaming,rewarded_video,fatigued,10,34,20389.32,5391752,42473,8045,44756.49,0.007877402373106182,0.18941445153391567,1.492093850013873,2.1950947849168094,0.018058289405166128,0.001800179127224864,-0.9003128653642095,0.19489782523082308,0.1880153930731171,-0.03531302696453853,0.019580422056254106,360,640,es,2026-01-18,fantasy,power-up,Start now,Join the arena,Play with friends tonight,blue,excited,30,0.298,48,0.895,0.499,0.389,0.91,0.793,0,1,0,1,1,0,assets/creative_500254.png,226056,1265513,22853,4454,1010455,1819,342,0.7691358024691358
500255,20042,NeonArena,NeonArena Arena,gaming,interstitial,fatigued,10,36,24072.92,7838317,50698,8163,45811.23,0.006467970101234742,0.16101226872854946,1.0414225400682313,1.9030192431994126,0.013766955935630635,0.0018028448678660504,-0.8690454973274042,0.16902909938010818,0.15463510848126233,-0.08515688098459917,0.014620529098248016,360,640,es,2026-01-16,fantasy,power-up,Get offer,Join the arena,No ads in first week,lime,excited,8,0.055,19,0.819,0.506,0.453,0.709,0.976,0,0,1,0,1,0,assets/creative_500255.png,341192,1839695,25327,4281,1406111,2535,392,0.6660493827160494
500256,20042,NeonArena,NeonArena Arena,gaming,rewarded_video,stable,,49,49720.92,13257060,70840,12468,72483.14,0.005343567880057871,0.17600225861095425,0.9404800159311341,1.4577996545518466,0.009316202126349492,0.0018899599316706795,-0.7971319314417611,0.17848708096866298,0.16735966735966737,-0.06234296369578285,0.012306493668748163,360,640,es,2026-01-03,competitive,challenge,Start now,Level up today,No ads in first week,blue,calm,20,0.05,45,0.66,0.48,0.393,0.766,0.875,2,1,0,0,1,0,assets/creative_500256.png,1281291,6090250,56738,10127,1018011,1924,322,0.5212962962962963
500257,20042,NeonArena,NeonArena Arena,gaming,native,stable,,44,32724.7,13346262,54316,9131,52208.84,0.004069753763263451,0.16810884453936226,0.68416160270194,1.5953955269261444,0.008635805465916555,0.0017847634267212128,-0.7933298250215056,0.17207269381182425,0.15760495526496904,-0.0840792238812561,0.010655817817524312,320,320,pt,2026-01-08,competitive,free shipping,Install now,Unlock rare gear,Free rewards for new players,blue,excited,0,0.371,32,0.633,0.667,0.483,0.676,0.588,2,1,0,0,1,0,assets/creative_500257.png,896776,4026955,34776,5984,1628227,2906,458,0.42191358024691356
500258,20043,ThreadMark,ThreadMark Store,ecommerce,interstitial,stable,,56,24282.82,3577022,22371,1182,45705.88,0.006254085102076532,0.052836261231058064,0.33044247421458406,1.8822311411936503,0.011935128113180739,0.001980828072257163,-0.8340337821703309,0.05510204081632653,0.04589371980676329,-0.1671139738772589,0.012082177251381533,360,640,fr,2026-01-20,celebrity,free shipping,Get offer,Limited stock,Free shipping over $25,purple,playful,8,0.588,87,0.768,0.398,0.5,0.78,0.507,2,3,0,1,0,0,assets/creative_500258.png,160868,738995,8820,486,418007,828,38,0.46635802469135806
500259,20043,ThreadMark,ThreadMark Store,ecommerce,native,stable,,42,18625.670000000002,3421236,19383,1270,48179.86,0.005665496329396744,0.06552133312696692,0.3712108723280125,2.5867450674257624,0.010291621401412276,0.002133868720446741,-0.7926596172539033,0.07389081312881411,0.05912596401028278,-0.19981982188762382,0.010733943912929988,320,320,en,2026-02-03,discount,before/after,Shop now,Limited stock,Only this weekend,red,excited,0,0.532,88,0.798,0.717,0.598,0.637,0.292,3,4,1,0,0,1,assets/creative_500259.png,97460,589120,6063,448,546894,1167,69,0.5429012345679013
500260,20043,ThreadMark,ThreadMark Store,ecommerce,native,stable,,52,21394.3,3956891,21203,1167,45004.24,0.0053584998929715275,0.05503938121963873,0.2949285183746532,2.1035621637538973,0.009674335542934532,0.002180635277874968,-0.7745958605428407,0.05987304855035169,0.05637467476149176,-0.05842985906952591,0.00993844937602349,320,320,en,2026-01-24,ugc,limited offer,Shop now,New collection drop,Free shipping over $25,white,playful,0,0.211,32,0.634,0.824,0.145,0.522,0.267,1,3,0,0,0,0,assets/creative_500260.png,106574,602522,5829,349,528745,1153,65,0.39999999999999997
500261,20043,ThreadMark,ThreadMark Store,ecommerce,rewarded_video,stable,,56,24300.97,2925447,18687,1282,48925.97,0.0063877417707447785,0.06860384224327072,0.4382236287309256,2.0133340356372607,0.011821013593843008,0.0019160425013063926,-0.8379121649682929,0.07396288209606987,0.07550077041602465,0.0207927040749607,0.012150320307420005,360,640,en,2026-01-20,ugc,free shipping,Learn more,Up to 40% off,Free shipping over $25,orange,adventurous,15,0.587,58,0.806,0.814,0.483,0.499,0.401,2,1,1,0,0,1,assets/creative_500261.png,149521,619913,7328,542,338719,649,49,0.5783950617283952
500262,20043,ThreadMark,ThreadMark Store,ecommerce,interstitial,stable,,52,22531.05,3320010,19580,1255,48223.22,0.005897572597672898,0.06409601634320736,0.37801090960569395,2.1403006073840323,0.012009115727741524,0.0018811648661343353,-0.8433552553924706,0.06492875647668393,0.06491885143570537,-0.0001525524515799681,0.012381792749671588,360,640,en,2026-01-24,product-focus,limited offer,Claim reward,New collection drop,Free shipping over $25,red,excited,12,0.578,68,0.821,0.603,0.458,0.54,0.784,3,4,1,1,0,1,assets/creative_500262.png,88205,514276,6176,401,425800,801,52,0.5203703703703704
500263,20043,ThreadMark,ThreadMark Store,ecommerce,interstitial,underperformer,,54,22933.68,3413817,15205,907,34523.909999999996,0.00445395872127885,0.0596514304505097,0.26568500889180646,1.505380296576912,0.00980080758248999,0.0017567337628593372,-0.820756223599584,0.0639544906050681,0.056282722513089,-0.11995667574547364,0.009991545995224229,360,640,fr,2026-01-22,discount,free shipping,Start now,Up to 40% off,Free shipping over $25,black,urgent,5,0.748,50,0.99,0.852,0.304,0.05,0.163,1,3,1,0,0,0,assets/creative_500263.png,137899,591890,5801,371,434898,764,43,0.20895061728395062
500264,20044,CoinBridge,CoinBridge Pay,fintech,banner,stable,,45,14017.82,2266979,9704,910,89328.28,0.004280586630930414,0.0937757625721352,0.4014152755715867,6.372480171667206,0.006821220944017147,0.0020538866176450067,-0.6988975090381058,0.09940910670837678,0.09375,-0.05692744755244761,0.0071751328268533695,320,480,en,2026-01-31,trust,security,Watch now,Track every euro,"Fast signup, instant card",black,calm,0,0.457,39,0.765,0.737,0.249,0.338,0.308,0,1,0,0,0,0,assets/creative_500264.png,79219,421772,2877,286,358345,736,69,0.5287037037037038
500265,20044,CoinBridge,CoinBridge Pay,fintech,interstitial,stable,,57,20769.79,2425720,13486,1308,127783.64,0.0055595864320696535,0.09698947056206436,0.5392213445904721,6.152379971102259,0.009014163029614492,0.002046087702759259,-0.7730141227713335,0.08989572096368213,0.08471074380165289,-0.05767768595041334,0.009331236007593065,360,640,en,2026-01-19,testimonial,earn more,Install now,Track every euro,Built for peace of mind,black,calm,0,0.376,29,0.923,0.458,0.221,0.568,0.329,0,2,0,0,0,0,assets/creative_500265.png,116142,617029,5562,500,236549,484,41,0.7058641975308642
500266,20044,CoinBridge,CoinBridge Pay,fintech,interstitial,stable,,59,21420.33,2494675,12408,1155,114780.3,0.004973794181606823,0.09308510638297872,0.46298616052191166,5.358474869434784,0.007421635718731011,0.0018328149614250514,-0.7530443380831369,0.10016474464579901,0.07988980716253444,-0.20241590546614463,0.007507854044302933,360,640,en,2026-01-17,testimonial,earn more,Start now,Save with confidence,Built for peace of mind,blue,urgent,0,0.808,28,0.584,0.531,0.115,0.424,0.292,0,0,0,0,0,0,assets/creative_500266.png,215425,817879,6070,608,198056,363,29,0.6018518518518519
500267,20044,CoinBridge,CoinBridge Pay,fintech,banner,stable,,41,10933.73,1783466,8466,816,79148.87,0.004746936583035505,0.0963855421686747,0.45753605619619325,7.238963281515091,0.007329468465896974,0.0027372708757637475,-0.6265389654788885,0.10295434198746643,0.07976190476190476,-0.22526915113871648,0.007592175789498109,320,480,fr,2026-02-04,minimalist,security,Shop now,Track every euro,Built for peace of mind,black,playful,0,0.904,83,0.99,0.705,0.324,0.591,0.137,0,0,0,0,0,1,assets/creative_500267.png,55381,304797,2234,230,306875,840,67,0.6234567901234568
500268,20044,CoinBridge,CoinBridge Pay,fintech,interstitial,stable,,51,16577.13,1932452,11195,1182,115405.22,0.005793158122426844,0.10558284948637785,0.6116581420909808,6.9617129141172205,0.008800258868465633,0.003052794182980163,-0.653101774776265,0.1141552511415525,0.10947930574098798,-0.04096128170894531,0.008847110865358032,360,640,en,2026-01-25,minimalist,save smarter,Claim reward,Track every euro,"Fast signup, instant card",orange,playful,12,0.524,86,0.959,0.942,0.205,0.49,0.0,1,1,0,0,0,0,assets/creative_500268.png,97764,472827,4161,475,245349,749,82,0.7611111111111111
500269,20044,CoinBridge,CoinBridge Pay,fintech,rewarded_video,top_performer,,42,11606.01,1123403,7065,857,83359.43000000001,0.0062889274819454815,0.12130219391365889,0.7628607009238894,7.182436513496025,0.009381756479378198,0.0035505292918666578,-0.62154962136664,0.12310385064177364,0.11265432098765432,-0.08488385700076062,0.009911144363089184,360,640,fr,2026-02-03,product-focus,challenge,Try for free,Track every euro,Built for peace of mind,blue,urgent,15,0.235,59,0.84,0.9,0.178,0.335,0.456,1,0,0,0,0,0,assets/creative_500269.png,35450,182695,1714,211,182508,648,73,0.8151234567901234
500270,20045,DriftPass,DriftPass Trips,travel,interstitial,fatigued,10,59,23917.52,5338356,31109,1529,217790.33,0.0058274494994339085,0.049149763733967664,0.2864177660688047,9.105890995387481,0.009942905798962403,0.0017241216871896816,-0.8265978053046019,0.050675178001473115,0.04371584699453552,-0.1373321472444614,0.011042308908147037,360,640,es,2026-01-17,feature-focus,escape,Get offer,Last-minute savings,Hotels + flights in one tap,orange,excited,0,0.444,64,0.71,0.52,0.042,0.352,0.79,0,0,1,1,0,0,assets/creative_500270.png,469926,2048194,20365,1032,424564,732,32,0.5993827160493828
500271,20045,DriftPass,DriftPass Trips,travel,interstitial,stable,,49,15242.35,3429128,25661,1232,174322.65,0.007483243553463154,0.04801059974280036,0.3592750110232105,11.436730556639887,0.012959511160560187,0.0031720680141779584,-0.7552324331621747,0.04868681863230922,0.0566588785046729,0.1637416470476325,0.013482981255367524,360,640,en,2026-01-27,wanderlust,discover,Watch now,Fly smarter,Flexible booking options,orange,calm,5,0.159,93,0.728,0.652,0.366,0.863,0.6,0,0,1,0,0,0,assets/creative_500271.png,124623,622863,8072,393,539711,1712,97,0.755246913580247
500272,20045,DriftPass,DriftPass Trips,travel,rewarded_video,fatigued,13,46,13126.75,2405461,17472,1049,144187.11000000002,0.007263472573448499,0.060038919413919416,0.43609104450248826,10.984220008760738,0.014043746388412607,0.0025015911669480032,-0.8218715221878368,0.0672849915682968,0.059734513274336286,-0.11221638166211989,0.01425740853974332,360,640,es,2026-01-30,discount,escape,Start now,Book your next trip,Special fares today,white,playful,15,0.622,44,0.861,0.834,0.357,0.491,0.288,1,2,1,1,0,0,assets/creative_500272.png,77643,422252,5930,399,361370,904,54,0.8077160493827161
500273,20045,DriftPass,DriftPass Trips,travel,interstitial,stable,,55,16574.46,3721445,26830,1160,161045.33,0.007209565101727958,0.04323518449496832,0.3117068773016933,9.71647522754889,0.01237589332370931,0.0027558565001842934,-0.7773205999679459,0.04505872823005265,0.03631532329495128,-0.19404464525631715,0.01273095356719319,360,640,en,2026-01-21,urgency,free rewards,Shop now,Last-minute savings,Special fares today,lime,urgent,8,0.403,63,0.912,0.599,0.173,0.774,0.453,0,1,0,0,0,0,assets/creative_500273.png,136041,798003,9876,445,409673,1129,41,0.6959876543209877
500274,20045,DriftPass,DriftPass Trips,travel,native,fatigued,12,55,17908.54,5044469,29819,1354,190478.21,0.005911226731693663,0.04540729065361011,0.2684127903254039,10.636166320649254,0.011182125299645471,0.0017394267217513523,-0.8444457851132735,0.0451929060360921,0.04113614103819784,-0.08976552635615931,0.011466713356739804,320,320,es,2026-01-21,family,escape,Order now,Dream destinations await,Special fares today,blue,premium,0,0.468,34,0.8,0.57,0.287,0.887,0.304,1,1,0,0,0,0,assets/creative_500274.png,205738,1149692,12856,581,586975,1021,42,0.6027777777777777
500275,20045,DriftPass,DriftPass Trips,travel,native,stable,,43,11848.35,3304161,22091,1133,156306.01,0.006685812222830546,0.05128785478249061,0.3429009663875338,13.192217481759064,0.012458329771775365,0.0026750662093186876,-0.7852789050921487,0.05520037423982536,0.040627227369921595,-0.26400449400195714,0.012913710412620396,320,320,en,2026-02-02,family,book now,Learn more,Book your next trip,Flexible booking options,blue,adventurous,0,0.463,59,0.957,0.575,0.558,0.858,0.468,2,2,0,1,0,1,assets/creative_500275.png,106760,514756,6413,354,524473,1403,57,0.7175925925925926
500276,20046,BiteRush,BiteRush Go,food_delivery,banner,stable,,37,22509.25,5914392,25647,2179,39873.11,0.004336371346370008,0.08496120403945881,0.3684233307498049,1.7714099758987971,0.009100224356812655,0.0017780667478467667,-0.8046128668777642,0.08661487632824359,0.08448815377738042,-0.024553779223831618,0.0098779013802138,320,480,es,2026-01-27,destination,trending,Order now,Hungry? We got you,Fresh favorites nearby,purple,playful,0,0.78,63,0.99,0.664,0.484,0.401,0.468,0,2,1,1,0,0,assets/creative_500276.png,220368,1230629,11199,970,1258108,2237,189,0.33487654320987653
500277,20046,BiteRush,BiteRush Go,food_delivery,banner,stable,,32,19343.49,5140178,26524,2434,44971.75,0.00516013258684816,0.0917659478208415,0.47352445771333207,2.324903623906544,0.010005249507533823,0.001959529982155483,-0.8041498134874115,0.09298701298701299,0.08891752577319588,-0.04376403847261423,0.010320908332233,320,480,fr,2026-02-01,reward,free delivery,Shop now,2-for-1 tonight,Late-night deals available,purple,urgent,0,0.708,61,0.866,0.711,0.4,0.808,0.655,0,0,1,1,0,1,assets/creative_500277.png,187645,1154394,11550,1074,1188040,2328,207,0.5450617283950617
500278,20046,BiteRush,BiteRush Go,food_delivery,banner,stable,,40,25123.75,6551752,29927,2695,48189.06,0.004567785838047594,0.09005246098840512,0.41134035598417035,1.9180679635802775,0.009052316810314577,0.0017779215959428652,-0.8035948549749132,0.08918935681945048,0.08637532133676093,-0.03155124762684536,0.009714344718059214,320,480,ja,2026-01-24,combo,fast,Learn more,Hungry? We got you,Free delivery over $15,orange,trustworthy,0,0.393,73,0.914,0.477,0.198,0.7,0.536,0,1,1,1,0,1,assets/creative_500278.png,391937,1781091,16123,1438,1093974,1945,168,0.41419753086419747
